"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"26","Shoes","Skechers Uno Stand On Air Womens","alejandro borrego aristu","Buena calidad","Verified Purchase","Reviewed in Spain on 18 February 2024","5.0 out of 5 stars"
"27","Shoes","Skechers Uno Stand On Air Womens","Amazon Customer","Shoes arrived on time and were packed and looked like new although the bottom looked like maybe they had been worn outside once. I can see specs of dirt. Other than that they are as described.","Verified Purchase","Reviewed in the United States on 31 December 2023","5.0 out of 5 stars"
"28","Shoes","Skechers Uno Stand On Air Womens","Nuriaortizphoto","Un gusto ponérselas. Son muy cómodas y muy elegantes.100% recomendado","Verified Purchase","Reviewed in Spain on 14 December 2023","4.0 out of 5 stars"
"29","Shoes","Skechers Uno Stand On Air Womens","sebastian","So muy comodas","Verified Purchase","Reviewed in Spain on 19 December 2022","5.0 out of 5 stars"
"30","Shoes","Skechers Uno Stand On Air Womens","Samantha","I got these for nursing school and they are super comfortable and all white like my program requires. Also when I had to go out in the rain they wiped clean real easy! Will definitely be buying more colors!","Verified Purchase","Reviewed in the United States on 9 February 2024","5.0 out of 5 stars"
"31","Shoes","Skechers Uno Stand On Air Womens","石倉亜紗美","写真は底と中が紺と赤いポイントで、外側が白い靴でしたが、届いた靴は全て真っ白でした。","Verified Purchase","Reviewed in Japan on 28 October 2023","4.6 out of 5 stars"
"32","Shoes","Skechers Uno Stand On Air Womens","Steve","Buen producto","Verified Purchase","Reviewed in Mexico on 20 March 2024","2.0 out of 5 stars"
"33","Shoes","Skechers Uno Stand On Air Womens","Nadia","Le scarpe sono ottime le ho dovute sostituire per mezzo numero in meno! Servizio ottimo da parte di Amazon come sempre del resto ! Portate in un punto poste fatto tutto in due minuti senza attese e code! Servizio eccellente ! Basta dare il codice e stop!","Verified Purchase","Reviewed in Italy on 5 March 2024","5.0 out of 5 stars"
"34","Shoes","Skechers Uno Stand On Air Womens","Laura","comodos, ligeros y muy bonitos","Verified Purchase","Reviewed in Mexico on 8 March 2024","5.0 out of 5 stars"
"35","Shoes","Skechers Uno Stand On Air Womens","EliJac","Die Lieferung erfolgte wie immer über Amazon sehr schnell.Wir haben diese Schuhe jetzt zum zweiten Mal bestellt, allerdings in einer anderen Farbe. Es sind sehr bequeme Schuhe (nicht zu eng oder zu weit), wie man es von Skechers halt kennt. Auch die Größe ist genau passend.Für mich daher eine klare Empfehlung.","Verified Purchase","Reviewed in Germany on 6 March 2024","5.0 out of 5 stars"
"36","Shoes","Skechers Uno Stand On Air Womens","Daniela","Me encantó,  super cómodos, ligeros, los recomiendo","Verified Purchase","Reviewed in Mexico on 29 February 2024","5.0 out of 5 stars"
"37","Shoes","Skechers Uno Stand On Air Womens","YOSELYN GARCIA","Los imaginaba más cómodos y están muy durosLa vista del tenis es hermosa pero esperaba más del confort","Verified Purchase","Reviewed in Mexico on 17 February 2024","5.0 out of 5 stars"
"38","Shoes","Skechers Uno Stand On Air Womens","Alitzel Audelo","Me encantaron, son súper cómodos y el precio es demasiado bueno para la calidad del producto. Lo recomiendo :)","Verified Purchase","Reviewed in Mexico on 13 February 2024","5.0 out of 5 stars"
"39","Shoes","Skechers Uno Stand On Air Womens","Alitzel Audelo","Di per sé sono belle leggere e comode. Vestono un pelo grandine quindi una mezza taglia in meno sarebbe andata meglio ma comunque non è qualcosa che non permette di usarle. Il venditore è stato comunque disponibile a venire incontro al problema delle scarpe diverse e abbiamo trovato una soluzione. Sono scarpe vegane e per me questo è certamente un grande punto a favore. Le 4 stelle sono per il fatto che sono diverse ma per quanto riguarda la qualità ne meritano 5","Verified Purchase","Reviewed in Italy on 22 December 2023","5.0 out of 5 stars"
"40","Shoes","Skechers Uno Stand On Air Womens","Irene","Passen perfekt","Verified Purchase","Reviewed in Germany on 12 March 2024","5.0 out of 5 stars"
"41","Shoes","Skechers Uno Stand On Air Womens","Jose Luis Amador Zavala","bienen mas amplios que los anteriores que adquiri en color blanco","Verified Purchase","Reviewed in Mexico on 26 February 2024","4.6 out of 5 stars"
"42","Shoes","Skechers Uno Stand On Air Womens","Lucero","","Verified Purchase","Reviewed in Mexico on 7 February 2024","4.0 out of 5 stars"
"43","Shoes","Skechers Uno Stand On Air Womens","Lucero","Super comodos","Verified Purchase","Reviewed in Mexico on 7 February 2024","5.0 out of 5 stars"
"44","Shoes","Skechers Uno Stand On Air Womens","Lizia","Come da descrizione il prodotto si presenta comodo, perfetto nella misura ed buona vestibilità.","Verified Purchase","Reviewed in Italy on 2 February 2024","5.0 out of 5 stars"
"45","Shoes","Skechers Uno Stand On Air Womens","Sergio Licci","Schuhe sind optisch so wie abgebildet, sind etwas härter als man gewohnt ist von memory foam aber trotzdem bequem","Verified Purchase","Reviewed in Germany on 3 March 2024","5.0 out of 5 stars"
"46","Shoes","Skechers Uno Stand On Air Womens","miriam wurm","Llegaron antes de tiempo, originales, cómodos y muy bonitos .","Verified Purchase","Reviewed in Mexico on 26 January 2024","5.0 out of 5 stars"
"47","Shoes","Skechers Uno Stand On Air Womens","Yadira Urquieta","Calidad del producto.","Verified Purchase","Reviewed in Mexico on 28 January 2024","4.0 out of 5 stars"
"48","Shoes","Skechers Uno Stand On Air Womens","Yadira Urquieta","Molto comode, e anche carine","Verified Purchase","Reviewed in Italy on 16 February 2024","5.0 out of 5 stars"
"49","Shoes","Skechers Uno Stand On Air Womens","Hugo Macías","Me facinan!!!","Verified Purchase","Reviewed in Mexico on 31 January 2024","5.0 out of 5 stars"
"50","Shoes","Skechers Uno Stand On Air Womens","Massimo","todo supero bien, rapido y sin problemas","Verified Purchase","Reviewed in Mexico on 15 January 2024","5.0 out of 5 stars"
"51","Shoes","Skechers Uno Stand On Air Womens","Kerrie Crewe","I love these shoes so much I have bought five pairs in different colours. They are extremely comfortable and we get compliments every time I wear a pair. The white is very versatile.","Verified Purchase","Reviewed in Australia on 7 February 2024","4.6 out of 5 stars"
"52","Shoes","Skechers Uno Stand On Air Womens","Kath","True to size,  a perfect fit. Smart looking and comfortable.","Verified Purchase","Reviewed in Australia on 25 December 2023","5.0 out of 5 stars"
"53","Shoes","Skechers Uno Stand On Air Womens","Carmen B","Ya me compré un par igual hace dos años y las he llevado muchísimo. Me las compré la primera vez por sufrir una fascitis plantar y me fueron geniales. Son muy cómodas y me gusta como quedan. Normalmente uso un 41, pero en esta marca me basta un 40!","Verified Purchase","Reviewed in Spain on 18 November 2023","5.0 out of 5 stars"
"54","Shoes","Skechers Uno Stand On Air Womens","Janine","los skechers mas comodos que tengo, aún cuando esta lloviendo, manteniendo facil!","Verified Purchase","Reviewed in Spain on 14 December 2022","5.0 out of 5 stars"
"55","Shoes","Skechers Uno Stand On Air Womens","Birgitta Carlstedt","Tyvärr lite för smala för min fot…","Verified Purchase","Reviewed in Sweden on 1 March 2024","5.0 out of 5 stars"
"56","Shoes","Skechers Uno Stand On Air Womens","Daniel Ernesto Arteaga Gamboa","Todo entrega, empaquetado y calidad extraordinaria.!!","Verified Purchase","Reviewed in Spain on 19 February 2024","3.0 out of 5 stars"
"57","Shoes","Skechers Uno Stand On Air Womens","Inma Olivares alonso","Las compré para mi hija a muy buen precio.","Verified Purchase","Reviewed in Spain on 19 July 2023","5.0 out of 5 stars"
"58","Shoes","Skechers Uno Stand On Air Womens","Señorita","Llevo 3 años usando estas zapatillas, y son fabulosas para mis pies y mi columna vertebral. ¡¡Estoy encantada!!","Verified Purchase","Reviewed in Spain on 3 February 2024","5.0 out of 5 stars"
"59","Shoes","Skechers Uno Stand On Air Womens","Noelia","The media could not be loaded.
                
            
                
            
            
        
    
    
Uso personal. Me gusta mucho la marca Sketcher. Comodidas absoluta. El color es mi favorito!","Verified Purchase","Reviewed in Spain on 1 April 2023","5.0 out of 5 stars"
"60","Shoes","Skechers Uno Stand On Air Womens","vernecier evans","Bought these for work. Love the way they make my feet feel","Verified Purchase","Reviewed in the United States on 17 March 2024","5.0 out of 5 stars"
"61","Shoes","Skechers Uno Stand On Air Womens","Nuria","Son muy bonitos y cómodos. Esta marca es garantía de comodidad y calidad. Me encantaron","Verified Purchase","Reviewed in Mexico on 2 March 2024","4.6 out of 5 stars"
"62","Shoes","Skechers Uno Stand On Air Womens","MARI CARMEN","Las zapatillas quedan ideales, además son súper cómodas y no pesan nada. Normalmente uso un número más pero dan talla.","Verified Purchase","Reviewed in Spain on 31 January 2024","5.0 out of 5 stars"
"63","Shoes","Skechers Uno Stand On Air Womens","Mireia López","Las mejores bambas! Bonitas y comodisimas.","Verified Purchase","Reviewed in Spain on 14 July 2023","5.0 out of 5 stars"
"64","Shoes","Skechers Uno Stand On Air Womens","montserrat","Impresionantes, super cómodas y los colores espectaculares .ya llevo compradas tres.en verde oliva, amarillas y púrpura. Las mejores zapatillas que he tenido en la vida","Verified Purchase","Reviewed in Spain on 24 March 2022","5.0 out of 5 stars"
"65","Shoes","Skechers Uno Stand On Air Womens","Beatriz P.","Me encantan dan la talla correcta a la q utilizas super cómodas y el precio y envío lo mejor muy bueno y rapido","Verified Purchase","Reviewed in Spain on 14 March 2024","5.0 out of 5 stars"
"66","Shoes","Skechers Uno Stand On Air Womens","Beatriz P.","El producto se corresponde exactamente a la descripción","Verified Purchase","Reviewed in Spain on 22 February 2024","5.0 out of 5 stars"
"67","Shoes","Skechers Uno Stand On Air Womens","Luis González","Son muy cómodas, me van genial para salir a andar. El número concuerda con el mío. La entrega se pudo realozar gracias a los agentes de atención al cliente y a la directora de correos de Camprodón que vino hasta aquí sin ser su trabajo. Un 0 para correos express. Una lástima que las entregas no lleguen. Eso me frena a comprar.","Verified Purchase","Reviewed in Spain on 3 August 2023","5.0 out of 5 stars"
"68","Shoes","Skechers Uno Stand On Air Womens","Núria N","Eran para un regalo y a la persona a la que iban destinadas le han encantado. Que más se puede pedir????","Verified Purchase","Reviewed in Spain on 6 February 2024","5.0 out of 5 stars"
"69","Shoes","Skechers Uno Stand On Air Womens","Cliente Amazon","Ik had deze gekocht met navy kleuren dus rood en wit en kreeg de witte. Er was geen onderhandeling mogelijk en ik was ook mn kortingsbon v 7,50 kwijt. Foutje uit het magazijn...ongelooflijk!!!! Ik heb ze gehouden omdat ze lekker zitten maar ik vind dit beleid ronduit bespottelijk.","Verified Purchase","Reviewed in the Netherlands on 4 June 2023","4.0 out of 5 stars"
"70","Shoes","Skechers Uno Stand On Air Womens","Elvira Constancia Maria Aerts","Las tengo también en negras y esque son lo mejor del mundo, el único pero que les pongo es que no tiene suelas antideslizantes y por eso no le pongo 5 estrellas,porque he estado a punto de caerme en varias ocasiones con suelo mojado. Pero son comodísimas,no duelen pies ni espalda y son elegantes y bonitas ,fáciles de limpiar.","Verified Purchase","Reviewed in Spain on 1 December 2023","5.0 out of 5 stars"
"71","Shoes","Skechers Uno Stand On Air Womens","Paqui F.","Comodísimas, tallan un pelín grande","Verified Purchase","Reviewed in Spain on 10 February 2021","4.6 out of 5 stars"
"72","Shoes","Skechers Uno Stand On Air Womens","Muy chulo ha mí niño le ha encantado","Son las mejores y las uso mogollón","Verified Purchase","Reviewed in Spain on 6 February 2024","5.0 out of 5 stars"
"73","Shoes","Skechers Uno Stand On Air Womens","Karen","Como siempre Skechers no me falla, la talla correcta, el ajuste adecuado, el artículo de buena calidad, comodísimos y muy bonitos. Me llegaron muy bien,  dentro del tiempo que me indicaron.","Verified Purchase","Reviewed in Mexico on 10 January 2024","5.0 out of 5 stars"
"74","Shoes","Skechers Uno Stand On Air Womens","Ana","Calzan bastante grandes.  Yo uso 40/41, pedí el 40 y me quedan grandes. Me llega con el 39.","Verified Purchase","Reviewed in Spain on 9 May 2022","5.0 out of 5 stars"
"75","Shoes","Skechers Uno Stand On Air Womens","Jesus","Sufria de dolor de pies y ha sido mi salvación","Verified Purchase","Reviewed in Spain on 30 December 2022","5.0 out of 5 stars"
"76","Shoes","Skechers Uno Stand On Air Womens","alejandro borrego aristu","Buena calidad","Verified Purchase","Reviewed in Spain on 18 February 2024","5.0 out of 5 stars"
"77","Shoes","Skechers Uno Stand On Air Womens","Amazon Customer","Shoes arrived on time and were packed and looked like new although the bottom looked like maybe they had been worn outside once. I can see specs of dirt. Other than that they are as described.","Verified Purchase","Reviewed in the United States on 31 December 2023","5.0 out of 5 stars"
"78","Shoes","Skechers Uno Stand On Air Womens","Nuriaortizphoto","Un gusto ponérselas. Son muy cómodas y muy elegantes.100% recomendado","Verified Purchase","Reviewed in Spain on 14 December 2023","4.0 out of 5 stars"
"79","Shoes","Skechers Uno Stand On Air Womens","sebastian","So muy comodas","Verified Purchase","Reviewed in Spain on 19 December 2022","5.0 out of 5 stars"
"80","Shoes","Skechers Uno Stand On Air Womens","Samantha","I got these for nursing school and they are super comfortable and all white like my program requires. Also when I had to go out in the rain they wiped clean real easy! Will definitely be buying more colors!","Verified Purchase","Reviewed in the United States on 9 February 2024","5.0 out of 5 stars"
"81","Shoes","Skechers Uno Stand On Air Womens","石倉亜紗美","写真は底と中が紺と赤いポイントで、外側が白い靴でしたが、届いた靴は全て真っ白でした。","Verified Purchase","Reviewed in Japan on 28 October 2023","4.6 out of 5 stars"
"82","Shoes","Skechers Uno Stand On Air Womens","Steve","Buen producto","Verified Purchase","Reviewed in Mexico on 20 March 2024","2.0 out of 5 stars"
"83","Shoes","Skechers Uno Stand On Air Womens","Nadia","Le scarpe sono ottime le ho dovute sostituire per mezzo numero in meno! Servizio ottimo da parte di Amazon come sempre del resto ! Portate in un punto poste fatto tutto in due minuti senza attese e code! Servizio eccellente ! Basta dare il codice e stop!","Verified Purchase","Reviewed in Italy on 5 March 2024","5.0 out of 5 stars"
"84","Shoes","Skechers Uno Stand On Air Womens","Laura","comodos, ligeros y muy bonitos","Verified Purchase","Reviewed in Mexico on 8 March 2024","5.0 out of 5 stars"
"85","Shoes","Skechers Uno Stand On Air Womens","EliJac","Die Lieferung erfolgte wie immer über Amazon sehr schnell.Wir haben diese Schuhe jetzt zum zweiten Mal bestellt, allerdings in einer anderen Farbe. Es sind sehr bequeme Schuhe (nicht zu eng oder zu weit), wie man es von Skechers halt kennt. Auch die Größe ist genau passend.Für mich daher eine klare Empfehlung.","Verified Purchase","Reviewed in Germany on 6 March 2024","5.0 out of 5 stars"
"86","Shoes","Skechers Uno Stand On Air Womens","Daniela","Me encantó,  super cómodos, ligeros, los recomiendo","Verified Purchase","Reviewed in Mexico on 29 February 2024","5.0 out of 5 stars"
"87","Shoes","Skechers Uno Stand On Air Womens","YOSELYN GARCIA","Los imaginaba más cómodos y están muy durosLa vista del tenis es hermosa pero esperaba más del confort","Verified Purchase","Reviewed in Mexico on 17 February 2024","5.0 out of 5 stars"
"88","Shoes","Skechers Uno Stand On Air Womens","Alitzel Audelo","Me encantaron, son súper cómodos y el precio es demasiado bueno para la calidad del producto. Lo recomiendo :)","Verified Purchase","Reviewed in Mexico on 13 February 2024","5.0 out of 5 stars"
"89","Shoes","Skechers Uno Stand On Air Womens","Alitzel Audelo","Di per sé sono belle leggere e comode. Vestono un pelo grandine quindi una mezza taglia in meno sarebbe andata meglio ma comunque non è qualcosa che non permette di usarle. Il venditore è stato comunque disponibile a venire incontro al problema delle scarpe diverse e abbiamo trovato una soluzione. Sono scarpe vegane e per me questo è certamente un grande punto a favore. Le 4 stelle sono per il fatto che sono diverse ma per quanto riguarda la qualità ne meritano 5","Verified Purchase","Reviewed in Italy on 22 December 2023","5.0 out of 5 stars"
"90","Shoes","Skechers Uno Stand On Air Womens","Irene","Passen perfekt","Verified Purchase","Reviewed in Germany on 12 March 2024","5.0 out of 5 stars"
"91","Shoes","Skechers Uno Stand On Air Womens","Jose Luis Amador Zavala","bienen mas amplios que los anteriores que adquiri en color blanco","Verified Purchase","Reviewed in Mexico on 26 February 2024","4.6 out of 5 stars"
"92","Shoes","Skechers Uno Stand On Air Womens","Lucero","","Verified Purchase","Reviewed in Mexico on 7 February 2024","4.0 out of 5 stars"
"93","Shoes","Skechers Uno Stand On Air Womens","Lucero","Super comodos","Verified Purchase","Reviewed in Mexico on 7 February 2024","5.0 out of 5 stars"
"94","Shoes","Skechers Uno Stand On Air Womens","Lizia","Come da descrizione il prodotto si presenta comodo, perfetto nella misura ed buona vestibilità.","Verified Purchase","Reviewed in Italy on 2 February 2024","5.0 out of 5 stars"
"95","Shoes","Skechers Uno Stand On Air Womens","Sergio Licci","Schuhe sind optisch so wie abgebildet, sind etwas härter als man gewohnt ist von memory foam aber trotzdem bequem","Verified Purchase","Reviewed in Germany on 3 March 2024","5.0 out of 5 stars"
"96","Shoes","Skechers Uno Stand On Air Womens","miriam wurm","Llegaron antes de tiempo, originales, cómodos y muy bonitos .","Verified Purchase","Reviewed in Mexico on 26 January 2024","5.0 out of 5 stars"
"97","Shoes","Skechers Uno Stand On Air Womens","Yadira Urquieta","Calidad del producto.","Verified Purchase","Reviewed in Mexico on 28 January 2024","4.0 out of 5 stars"
"98","Shoes","Skechers Uno Stand On Air Womens","Yadira Urquieta","Molto comode, e anche carine","Verified Purchase","Reviewed in Italy on 16 February 2024","5.0 out of 5 stars"
"99","Shoes","Skechers Uno Stand On Air Womens","Hugo Macías","Me facinan!!!","Verified Purchase","Reviewed in Mexico on 31 January 2024","5.0 out of 5 stars"
"100","Shoes","Skechers Uno Stand On Air Womens","Massimo","todo supero bien, rapido y sin problemas","Verified Purchase","Reviewed in Mexico on 15 January 2024","5.0 out of 5 stars"
