"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"22","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","S.Arsomedjo","Great bottle, with good filter, a bit bigger than expected","Verified Purchase","Reviewed in the United States on 23 November 2022","5.0 out of 5 stars"
"23","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Juan Luis De La Cruz Roman","I bought  this because given my work, I tend to travel a lot in the Caribbean.  I used this bottle while In the DR and filled it with water from the faucet.  Didn't  have any illness like diarrhea so IMO it does work.  You got to apply some suction  force but it isn't  that bad.","Verified Purchase","Reviewed in the United States on 22 June 2022","5.0 out of 5 stars"
"24","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Karen Miller","Love this water bottle! The water filter is great for using when on the go!","Verified Purchase","Reviewed in the United States on 14 August 2022","5.0 out of 5 stars"
"25","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Kali","Great filter, great water bottle, love it but it doesn’t fit in cup holder","Verified Purchase","Reviewed in the United States on 24 March 2021","5.0 out of 5 stars"
"26","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","ladora","I bought this for traveling and it worked great for that. I felt totally safe drinking tap water through this filtered bottle and had no health problems. I gave four stars because after a few weeks it started to leak from the top/mouthpiece. So if it’s in my bag and not upright, it drip drips all over my stuff. Not good! Maybe mine was a fluke , I’d still recommend. Keeps water cold for hours and filtered water tastes clean!","Verified Purchase","Reviewed in the United States on 13 April 2023","5.0 out of 5 stars"
"27","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Kale","It does it’s job, it filters, and does it well. The only thing that bugs me is that the bottle starts to leak after around five months. Filter still going strong after 8 months though!","Verified Purchase","Reviewed in the United States on 14 August 2023","4.0 out of 5 stars"
"28","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Tabby S","I’ve been looking for a new water bottle that’s durable and has a filter embedded in it. As someone who travels a lot, goes to the gym, and work from the office I just can’t trust the source of the water there. For such a lightweight bottle the filter makes the water taste extremely good and I’m more confident to drink from other places besides my house. Very handy and I’ll recommend anyone to get it !","Verified Purchase","Reviewed in the United States on 26 December 2022","3.0 out of 5 stars"
"29","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","J. Kelly","LifeStraw water tastes really good, better than Brita, but I wish they made a slimmer, maybe contoured bottle for problematic hands. I did get the pitcher, and though I was worried after reading complaints about the size and awkward handle placement, it’s working out well for me. I’d love the bottle if it were more arthritis friendly, but it is a great product and I’d highly recommend it for most people.","Verified Purchase","Reviewed in the United States on 28 September 2022","4.0 out of 5 stars"
"30","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Mariah Amundson","You can definitely taste the difference between water from the tap and purified water through the filter. The silicone mouthpiece catches water under it, and the bend where the straw meets the bottle lid itself to fold leaks pretty badly between sips. I wouldn't lay this thing sideways after drinking from it. Durability is pretty decent.i dropped it from about 5 feet and it has a small dent but no paint damage, so it's not that noticeable. Water stays cold for a long time. Ice stays frozen overnight.","Verified Purchase","Reviewed in the United States on 19 February 2023","4.0 out of 5 stars"
"31","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","rc","As many other reviews have said, the bottle leaks. It would get five stars if that weren't the case, but you can't put it in a back pack, or take it with you in the car etc. without it just leaking out of the cap. Really disappointing problem on an otherwise amazing product.","Verified Purchase","Reviewed in the United States on 15 March 2022","4.6 out of 5 stars"
"32","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Kbram","Very easy to fill bottle with attractive finish. The drawback is to sip water out of is more difficult than a regular flask. If young children or individual with strength issues try using it, maybe too hard to use.","Verified Purchase","Reviewed in the United States on 28 July 2022","3.0 out of 5 stars"
"33","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Shannah Smith","It’s great! We just did a full day hike and wish we had gotten something bigger.","Verified Purchase","Reviewed in the United States on 3 August 2021","3.0 out of 5 stars"
"34","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Andrea","Heavy and does not carry as much water as you would expect. It is not particularly special and the price is more then what I would recommend to pay for.","Verified Purchase","Reviewed in the United States on 18 August 2022","4.0 out of 5 stars"
"35","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Esperanza","Hard to drink out of but works","Verified Purchase","Reviewed in the United States on 17 August 2022","3.0 out of 5 stars"
"36","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Sarah","I bought this in hopes I would love it, but I don't.I followed all instructions on setting it up for use, I even did more than I should have...my water taste terrible almost like pool water which I cannot drink it, I've primed it and still not drinkable. I decided to try my already filtered water from my brita and the water tasted fine!!!?? Makes no sense. Also the bottle doesn't really hold much water like I thought and I can't really put ice in it because there is no room. I am definitely returning this. Also it's very hard to suck out the water. Not ideal AT ALL. :(","Verified Purchase","Reviewed in the United States on 30 August 2022","3.0 out of 5 stars"
"37","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","K. Reynolds","The media could not be loaded.
                
            
                
            
            
        
    
    
The filter portion works, the vent though leaks like a seive when in any position except straight up. I'm unable to take it to work because it will leak in my backpack. Also I accidently dropped it waist height on asphalt and the bottom dented up real easy.","Verified Purchase","Reviewed in the United States on 4 October 2022","1.0 out of 5 stars"
"38","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","K. Reynolds","I bought 2 of these for a trip to Europe. They were very very heavy and leaked!  I ended up throwing them out on our very first stop","Verified Purchase","Reviewed in the United States on 29 June 2022","2.0 out of 5 stars"
"39","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","WindyMD","I bought 2 of these for a trip to Europe. They were very very heavy and leaked!  I ended up throwing them out on our very first stop","Verified Purchase","Reviewed in the United States on 29 June 2022","2.0 out of 5 stars"
"40","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","WindyMD","Mouth piece cracked in half after 6 months","Verified Purchase","Reviewed in the United States on 21 July 2023","2.0 out of 5 stars"
"41","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Joseph Milligan","Was amazing holy cow!!!","Verified Purchase","Reviewed in the United States on 1 April 2021","4.6 out of 5 stars"
"42","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Margie Gernal","I purchase 3 Lifestraw water bottles and all of them leak! Make sure the bottle is always upright. I put my water bottle in the trunk and when I got to work the water bottle is empty. The water leaked out through that tiny opening under the spout when folded down.","Verified Purchase","Reviewed in the United States on 31 August 2021","5.0 out of 5 stars"
"43","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Amazon Customer","This doesn’t hold very much water and it’s hard to sip.","Verified Purchase","Reviewed in the United States on 29 September 2022","1.0 out of 5 stars"
"44","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Jaime Z.","Difficult to drink from. Requires too much pull from suction. Slow flow and with adjustment to pressure value still too little water produced. Great for hiking or travel overseas but awful for daily water intake.","Verified Purchase","Reviewed in the United States on 8 May 2021","1.0 out of 5 stars"
"45","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Ace","The media could not be loaded.
                
            
                
            
            
        
    
    
pretty fragile - that broke when the spout was closed. would love a replacement","Verified Purchase","Reviewed in the United States on 17 January 2023","1.0 out of 5 stars"
"46","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Tessa Graziano","You can barely drink through the straw so it’s not useable. Not happy at all considering the price.","Verified Purchase","Reviewed in the United States on 8 June 2021","1.0 out of 5 stars"
"47","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Charmin' Farmer","I have read up on the LifeStraw and even have a couple in the hiking gear, but I've never actually felt the necessity to test them out. We've been planning to hike the AT for a decade now since we've lived here our entire lives, but haven't quite gotten to where we can take the time off. Instead, we're piecemealing it together. I thought the bottles would be neat to have since I usually just use a simple Contigo.So far, I'm really happy with the choice. The bottle is double walled, although I think that's becoming commonplace. It's sturdy and I don't think dropping it accidentally down the hillside could hurt it beyond a few superficial scuffs. It breaks down fully, too so it's easier to clean it. I realize it's a filtered bottle, but sometimes mud and gunk find their way into your gear.The top comes off to fill the bottle and it has the type of mouth that is easy to open and close with one hand. It's a little thicker, but I don't have any issues with my teeth clunking it. I filled mine with mountain spring water in the Appalachia's, so it's probably close to drinkable already, however there's no way to know what is upstream. I filled it twice while we were out hiking and so far, I'm still standing. I make sure to sanitize my hands and keep my lid separate while filling because anything on the lid doesn't go through filtration. If you have concerns, it might be easier to capture water in a different spigot type bottle and pour into the filter if it's a dire circumstance. The water still tasted like mountain spring water to me, so I don't think it filtered out much as far as the minerals. It did make the city tap much more palatable and it didn't taste nearly as much like chlorine or hypochlorite.My spouse tried a bottle full, and he's still standing, too so five stars for that right off the bat. It's supposed to have two filters inside of it that have ultra or micro filtration to go through 1000 gallons of water with a secondary carbon filter that can go through 26 gallons. I haven't been keeping tabs on when to change it, but I'll probably get a notepad and just make notes so I can remember. It would take me a long time to go through 1000 gallons in my hiking gear and I feel like changing it sooner might be better just for construction. The carbon filter, I may need to change that bi-monthly and I plan to get a stock of those. Our city water tastes funky so I may even use this to just filter through some of the faucet water before we head out on trails.There is a packet in with the bottle to get it started, almost like a home water filtration system. Basically, you just need to clean the bottle and then activate the filter by running water through but be sure to read the process. The filters are super easy to take in and out, so when the time comes it isn't hard to change either of them out or both. I'm still a little leery about just how much it can do, but it's worth having on hand. The price is on the upper end, but it's for the convenience of a nice double walled bottle and additional filtration system.",NA,"Reviewed in the United States on 5 December 2020","1.0 out of 5 stars"
"48","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Dawn2Dusk Adventures","When I saw this product available I was shock and also not surprised.  Ive own a few lifestraws, keeping them in my different packs for emergencies.  Ive only had to use it once and that's where the problem was.  It was always an emergency use item.  So to see the lifestraw become more practical was long over due.  I use it DAILY and I mean that with total sincerity.  My department has been under construction for the last 4 weeks.  We have to bring in our own water.  Because we don't have water fountain, bottles, or drinkable water, except for a sink.  So yep I pour sink water into my lifestraw bottle.  I also love the look on my coworkers face of shock.  I also use it when I hike or backpack.  Because I can trust it to work.  I carry a lot less water knowing there are places for me to top off on the trail.  Here are some good and bad things about it.PROS:The filtering mechanism is a lifestraw and it works perfectly.  It utilizes a membrane style filtration that catches 99.99% of just about everything out there.  You can poor pond water into it and get pure and clean drinkable water out.  The flow rate is good as long as your have a majority of the sediment strained out.  You will not stuggle to drink from the bottle.  The bottle is insulated, so if the water source is cold.  It will remain cold for awhile.  Its easy to clean, I just run it under a sink or dunk in a clean pot of water and swirl around.  Because the bottle is 700ml is size it will fit in most back pack pockets or day bags.  The large opening makes it easy to fill.  You can use the bottle without the lifestraw.  The filter pops off easily and add clean tap water to it.  The attached carabiner makes for easy transport and you can hook it anywhere.  I often just clip my bottle to my backpack when going to work.CONS:You can only filter water through the bottle.  This DOES NOT have the ability to filter inline, gravity, or from one bottle to another.  On longer trips I would have to topoff my lifestraw bottle 1st.  I would then store untreated water in other disposable containers.  I would then pour that untreated water into my lifestraw bottle to drinking.  This was definitely cumbersome and very impractical.Overall this bottle is a major improvement over having just the lifestraw filter.  It is best used as a part of a multi layer system for keeping clean water on you during expeditions or long excursions.  I use this bottle the most as a replacement to my other water bottles to ensure Im drinking clean water.",NA,"Reviewed in the United States on 14 December 2020","5.0 out of 5 stars"
"49","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","Dawn2Dusk Adventures","If you think the LifeStraw is expensive, think again.  I’ve seen countless people buying expensive water at two buck a pop, only to toss the bottle afterwards.  They’re not only wasting money, but also the Earth’s resources, but I digress.  You get what you pay for and the LifeStraw is one of those little luxuries that’s worth investing in.One of the first things I noticed was the fact that it comes loaded with a filter.  No need to have to purchase one before starting.  This happened to me with an expensive water filter, upping the price considerably.  Whether I’m outside filtering water from a stream or a public water source, I want all the impurities out.  Think of the plastics people are ingesting when they purchase bottled water.I have a TDS (Total Dissolved Solids) meter and tested the water prior to filling the LifeStraw.  I’m way into filtering any kind of water I ingest, including that I get at work.  The LifeStraw, which most people will purchase for camping purposes, filters out those unwanted parasites.  No one wants a case of the runs from Giardia or Cryptosporidium.  Cryto is something that can be avoided easily by using a water filter like the LifeStraw.Unlike the Camelbak, which has a bite valve, the LifeStraw takes a bit more effort to draw water through the straw.  No problem because it’s filtering what I’m drinking.  Now, there are two different filters in here:  the LifesStraw Membrane Microfilter and the LifeStraw Activated Carbon Filter.  Check out the specs on both of them.The LifeStraw Membrane Microfilter / LifeStraw Activated Carbon filter are one unit that can be purchased
  
HERE







  
  
    .  This is a clickable link.  You can simply replace the carbon filters, but this link is for the entire 2-stage filter.  The filter will last about three months, but whether you chose to replace one or the other or both, that’s you’re call.  Very pleased with the LifeStraw, a water bottle that will see a lot of use.",NA,"Reviewed in the United States on 22 November 2020","5.0 out of 5 stars"
"50","Water Bottle","LifeStraw Go Stainless Steel Water Filter Bottle with 2-Stage Integrated Filter Straw, Double Wall Vacuum Insulated, for Hiking, Backpacking, and Travel, 24oz, White","D. Fowler","HERE",NA,"Reviewed in the United States on 20 November 2020","5.0 out of 5 stars"
